cart_id,session_id,user_id,restaurant_id,items_count,cart_value,coupon_applied,discount,delivery_fee,timestamp,abandoned,abandonment_reason
8787,22324,1535,71,2,344.0,False,0.0,15,2026-03-11 20:22:55,False,
8788,22326,5001,147,1,168.0,False,0.0,15,2026-08-06 09:40:14,True,Changed Mind
8789,22327,2445,29,5,617.0,True,95.0,0,2026-05-11 12:42:50,False,
8790,22328,4786,165,1,159.0,False,0.0,15,2026-05-23 21:46:49,False,
8791,22329,7551,315,1,140.0,True,34.0,49,2026-07-14 06:40:09,False,
8792,22332,6760,257,2,304.0,True,42.0,15,2026-06-29 08:19:32,False,
8793,22337,5643,165,3,727.0,False,0.0,15,2026-03-15 12:33:26,False,
8794,22338,7659,269,4,742.0,True,134.0,0,2026-03-09 21:59:25,False,
8795,22339,7225,384,3,863.0,False,0.0,0,2026-05-01 19:23:32,False,
8796,22340,6755,489,3,373.0,False,0.0,0,2026-03-15 21:02:11,False,
8797,22348,3750,331,2,448.0,True,90.0,0,2026-04-30 09:00:53,False,
8798,22351,1232,308,2,190.0,False,0.0,15,2026-07-07 12:25:18,False,
8799,22358,9363,343,5,1076.0,False,0.0,49,2026-08-23 21:49:01,False,
8800,22361,193,441,4,841.0,False,0.0,0,2026-04-14 16:49:50,False,
8801,22364,9770,11,4,770.0,True,175.0,35,2026-05-06 20:20:31,False,
8802,22365,8697,461,4,257.0,True,60.0,59,2026-05-08 19:57:42,False,
8803,22366,220,261,3,1439.0,False,0.0,25,2026-05-22 14:41:04,True,Changed Mind
8804,22369,4263,211,2,452.0,True,96.0,0,2026-03-27 09:51:54,False,
8805,22370,8297,334,4,1117.0,False,0.0,0,2026-07-06 05:44:30,False,
8806,22374,2453,259,2,252.0,False,0.0,15,2026-07-30 11:02:55,True,Price Too High
8807,22375,4514,384,2,545.0,True,139.0,59,2026-04-11 18:37:55,True,High Delivery Fee
8808,22377,8755,385,4,634.0,False,0.0,49,2026-06-19 13:01:38,False,
8809,22381,1843,355,2,473.0,False,0.0,15,2026-04-11 07:26:58,False,
8810,22382,2752,138,2,540.0,True,124.0,0,2026-05-05 22:33:42,False,
8811,22383,7934,379,5,911.0,False,0.0,0,2026-05-28 12:22:02,False,
8812,22391,3577,305,3,453.0,False,0.0,59,2026-08-21 16:51:47,True,High Delivery Fee
8813,22393,7579,190,3,682.0,True,96.0,0,2026-07-09 15:38:37,False,
8814,22397,6170,277,1,314.0,False,0.0,25,2026-07-08 22:50:34,False,
8815,22402,8174,490,1,623.0,False,0.0,25,2026-07-24 21:01:49,False,
8816,22404,3317,222,1,176.0,False,0.0,35,2026-08-09 12:07:39,False,
8817,22405,7030,435,5,937.0,False,0.0,0,2026-03-31 18:47:58,True,Price Too High
8818,22406,1721,448,1,111.0,True,26.0,35,2026-05-05 17:26:12,False,
8819,22412,5749,160,2,764.0,True,141.0,35,2026-04-11 12:54:09,False,
8820,22414,8882,390,1,120.0,False,0.0,25,2026-05-31 19:45:23,True,Low Cart Value
8821,22418,7619,125,3,261.0,True,63.0,15,2026-03-02 14:05:43,False,
8822,22422,2367,17,2,527.0,True,64.0,0,2026-05-21 21:29:02,False,
8823,22423,8916,236,2,662.0,False,0.0,25,2026-06-14 14:11:35,False,
8824,22426,457,17,1,176.0,False,0.0,25,2026-08-16 19:41:56,False,
8825,22433,1037,345,2,735.0,True,161.0,0,2026-04-22 12:57:28,False,
8826,22434,9441,343,2,344.0,False,0.0,0,2026-08-23 19:17:32,False,
8827,22438,9578,80,2,1319.0,False,0.0,49,2026-07-07 21:43:58,False,
8828,22441,2894,99,4,344.0,False,0.0,35,2026-05-19 09:39:48,False,
8829,22442,7109,341,3,271.0,True,56.0,49,2026-05-03 23:26:03,False,
8830,22443,3900,96,3,758.0,True,125.0,35,2026-07-22 08:45:13,True,High Delivery Fee
8831,22444,4484,389,1,159.0,False,0.0,15,2026-03-18 20:57:33,False,
8832,22446,9049,145,1,119.0,True,22.0,59,2026-03-30 09:13:49,False,
8833,22448,3707,263,5,468.0,True,126.0,0,2026-03-08 11:15:00,False,
8834,22449,5001,89,3,775.0,False,0.0,0,2026-06-05 20:49:54,False,
8835,22451,2741,230,1,164.0,False,0.0,15,2026-03-24 20:55:15,False,
8836,22453,236,23,2,499.0,False,0.0,35,2026-07-16 12:11:23,False,
8837,22454,8793,105,3,321.0,True,67.0,25,2026-05-02 18:52:03,True,Found Better Option
8838,22455,5074,389,1,179.0,True,50.0,15,2026-08-07 20:23:19,False,
8839,22457,1753,62,2,482.0,False,0.0,49,2026-03-17 19:52:18,True,High Delivery Fee
8840,22459,2464,496,4,1530.0,True,186.0,0,2026-06-29 21:19:27,False,
8841,22460,4558,257,4,757.0,False,0.0,15,2026-03-03 07:19:46,False,
8842,22463,2487,250,1,135.0,False,0.0,49,2026-03-14 13:09:51,True,High Delivery Fee
8843,22467,200,6,1,169.0,True,30.0,35,2026-06-27 12:00:10,True,High Delivery Fee
8844,22469,9159,137,3,209.0,True,34.0,15,2026-03-29 15:57:20,True,Found Better Option
8845,22473,5207,97,2,245.0,True,57.0,0,2026-06-10 11:59:33,False,
8846,22478,1965,157,4,252.0,True,60.0,15,2026-05-25 12:47:30,True,Found Better Option
8847,22480,8452,234,2,714.0,True,110.0,0,2026-03-17 19:54:07,True,Price Too High
8848,22483,6286,142,3,1760.0,False,0.0,49,2026-05-23 18:41:59,True,High Delivery Fee
8849,22484,9561,5,4,455.0,True,120.0,0,2026-08-08 10:06:29,False,
8850,22485,3848,274,3,1614.0,True,295.0,0,2026-07-07 05:33:29,False,
8851,22488,8384,263,1,123.0,False,0.0,35,2026-03-19 19:16:12,False,
8852,22489,8607,171,4,602.0,False,0.0,35,2026-06-25 17:00:04,False,
8853,22490,5180,367,3,1151.0,False,0.0,35,2026-05-10 20:33:29,True,High Delivery Fee
8854,22491,22,202,1,71.0,False,0.0,59,2026-04-18 11:07:43,True,High Delivery Fee
8855,22492,1810,257,2,368.0,False,0.0,15,2026-07-14 21:22:40,True,Long Delivery Time
8856,22493,8098,136,2,236.0,True,35.0,0,2026-04-18 13:51:18,False,
8857,22494,2611,425,4,1085.0,False,0.0,15,2026-05-12 23:39:17,True,Price Too High
8858,22496,5676,55,1,105.0,False,0.0,15,2026-08-05 16:27:01,False,
8859,22497,4526,134,1,237.0,True,46.0,15,2026-08-12 14:30:53,False,
8860,22498,5383,398,4,1479.0,False,0.0,0,2026-08-19 11:29:49,False,
8861,22507,1676,38,5,2161.0,False,0.0,0,2026-08-30 23:31:23,True,Changed Mind
8862,22511,120,410,2,158.0,True,22.0,15,2026-04-04 14:34:02,False,
8863,22515,5944,408,2,475.0,False,0.0,35,2026-05-30 15:57:16,False,
8864,22516,4079,263,1,116.0,True,23.0,35,2026-03-10 12:09:11,False,
8865,22517,1513,304,1,407.0,False,0.0,25,2026-05-06 20:41:08,False,
8866,22523,5038,168,5,1700.0,False,0.0,49,2026-07-06 18:01:25,False,
8867,22525,9162,125,3,295.0,True,58.0,0,2026-06-13 14:04:20,False,
8868,22528,769,282,2,153.0,True,29.0,25,2026-04-16 13:24:36,False,
8869,22531,6664,126,3,587.0,True,63.0,49,2026-08-25 10:41:25,True,High Delivery Fee
8870,22532,2874,478,1,230.0,False,0.0,15,2026-04-29 14:09:15,True,Found Better Option
8871,22534,1843,198,5,1220.0,False,0.0,0,2026-05-10 13:44:28,False,
8872,22535,1418,94,1,164.0,False,0.0,0,2026-07-16 21:06:38,False,
8873,22536,7478,49,2,463.0,False,0.0,15,2026-05-10 11:23:28,True,Changed Mind
8874,22543,3159,206,3,277.0,True,33.0,0,2026-08-15 22:31:38,False,
8875,22544,9281,497,2,196.0,True,28.0,25,2026-04-10 21:30:36,True,Changed Mind
8876,22545,2301,35,2,781.0,True,206.0,25,2026-04-15 20:16:11,True,Long Delivery Time
8877,22547,2648,208,5,2293.0,True,272.0,25,2026-03-03 03:55:46,True,Long Delivery Time
8878,22549,7186,100,4,1270.0,False,0.0,15,2026-03-28 16:09:40,False,
8879,22550,1055,458,3,323.0,False,0.0,49,2026-06-22 14:26:43,False,
8880,22557,3880,414,4,670.0,False,0.0,35,2026-03-29 11:03:05,False,
8881,22560,4111,459,1,224.0,False,0.0,35,2026-05-18 17:10:20,True,High Delivery Fee
8882,22563,6803,124,1,204.0,False,0.0,59,2026-05-02 19:25:05,False,
8883,22566,8841,465,2,209.0,True,54.0,0,2026-06-19 22:36:09,False,
8884,22568,671,73,3,701.0,False,0.0,0,2026-06-30 23:54:26,False,
8885,22570,9526,17,2,552.0,False,0.0,25,2026-03-01 12:03:21,False,
8886,22573,5708,459,2,404.0,True,52.0,35,2026-06-21 08:31:22,True,High Delivery Fee
8887,22575,295,353,2,337.0,False,0.0,0,2026-03-07 06:35:19,False,
8888,22576,784,152,2,748.0,False,0.0,0,2026-05-01 22:43:54,False,
8889,22580,5323,152,2,523.0,True,93.0,25,2026-08-27 06:07:07,False,
8890,22585,135,332,1,96.0,False,0.0,25,2026-07-03 11:42:08,True,Low Cart Value
8891,22590,1221,125,3,415.0,False,0.0,15,2026-03-24 12:09:38,True,Found Better Option
8892,22593,29,239,3,408.0,True,117.0,49,2026-03-01 21:02:52,False,
8893,22594,7588,5,1,134.0,False,0.0,25,2026-08-12 19:45:34,False,
8894,22596,2907,40,1,366.0,True,50.0,0,2026-07-08 16:50:58,False,
8895,22597,9159,99,3,201.0,False,0.0,0,2026-06-16 13:32:20,False,
8896,22601,5172,315,5,644.0,True,98.0,0,2026-03-10 20:32:12,False,
8897,22603,1101,140,2,171.0,False,0.0,35,2026-04-19 12:55:27,False,
8898,22606,2554,487,1,190.0,False,0.0,25,2026-04-18 19:07:38,True,Changed Mind
8899,22609,4359,152,2,790.0,False,0.0,0,2026-06-19 14:03:47,True,Changed Mind
8900,22610,5024,321,2,371.0,True,59.0,0,2026-05-06 19:01:39,False,
8901,22611,4879,349,2,404.0,False,0.0,25,2026-03-30 12:30:57,False,
8902,22612,1330,228,2,333.0,True,96.0,35,2026-08-26 11:14:39,False,
8903,22618,2415,413,2,949.0,False,0.0,0,2026-07-17 12:21:34,False,
8904,22622,5742,434,4,453.0,False,0.0,25,2026-08-15 20:26:16,False,
8905,22624,4620,299,4,1544.0,True,170.0,0,2026-04-24 00:26:51,False,
8906,22626,2723,364,2,630.0,False,0.0,59,2026-03-14 09:04:58,False,
8907,22628,2204,402,3,288.0,False,0.0,0,2026-05-29 09:45:59,False,
8908,22632,861,389,2,499.0,False,0.0,15,2026-08-24 20:48:35,False,
8909,22633,5249,107,1,454.0,False,0.0,0,2026-06-20 12:10:29,True,Changed Mind
8910,22634,9919,216,2,558.0,False,0.0,0,2026-03-13 20:18:49,False,
8911,22635,6778,50,2,519.0,False,0.0,35,2026-08-17 12:47:14,False,
8912,22636,9344,287,2,168.0,True,48.0,59,2026-05-06 21:11:22,True,High Delivery Fee
8913,22637,9872,435,2,240.0,False,0.0,0,2026-07-10 08:36:28,False,
8914,22638,6469,432,2,493.0,False,0.0,0,2026-03-28 10:51:48,False,
8915,22640,1387,457,1,164.0,True,18.0,25,2026-05-17 07:35:57,False,
8916,22642,6021,54,3,544.0,True,92.0,0,2026-04-14 19:04:30,False,
8917,22645,810,191,1,389.0,False,0.0,0,2026-03-18 13:31:49,False,
8918,22650,4576,136,1,165.0,True,47.0,25,2026-03-22 19:24:35,False,
8919,22652,881,446,1,178.0,True,39.0,15,2026-07-28 20:46:43,False,
8920,22653,5970,154,3,177.0,False,0.0,15,2026-07-22 13:29:10,False,
8921,22656,2938,263,2,268.0,False,0.0,35,2026-07-10 19:34:20,False,
8922,22657,6479,84,2,1266.0,False,0.0,49,2026-03-06 12:54:23,True,High Delivery Fee
8923,22658,4197,286,1,229.0,False,0.0,49,2026-07-18 18:41:01,False,
8924,22660,2792,226,2,301.0,False,0.0,49,2026-06-24 20:49:31,False,
8925,22663,1735,277,3,1490.0,False,0.0,25,2026-05-24 13:24:18,False,
8926,22664,1804,373,1,373.0,True,39.0,25,2026-04-06 12:55:05,False,
8927,22666,3530,118,5,1000.0,False,0.0,0,2026-06-26 07:36:44,False,
8928,22667,5355,290,3,1053.0,False,0.0,0,2026-07-16 09:34:44,True,Changed Mind
8929,22674,8029,210,5,1922.0,False,0.0,25,2026-03-07 21:33:32,True,Price Too High
8930,22677,8359,25,3,388.0,False,0.0,0,2026-05-07 20:21:18,False,
8931,22678,7340,251,3,736.0,True,86.0,0,2026-03-24 17:51:32,False,
8932,22681,9305,303,2,714.0,False,0.0,15,2026-07-04 20:13:29,False,
8933,22682,7484,442,2,268.0,True,53.0,25,2026-05-04 12:24:55,False,
8934,22687,9415,43,1,102.0,False,0.0,49,2026-03-23 13:28:00,True,High Delivery Fee
8935,22689,3282,137,3,273.0,True,82.0,15,2026-06-04 18:49:12,False,
8936,22692,6203,451,1,394.0,False,0.0,49,2026-03-31 12:49:44,True,High Delivery Fee
8937,22696,9301,161,4,1538.0,False,0.0,59,2026-07-15 21:42:11,False,
8938,22699,9021,368,3,752.0,False,0.0,0,2026-06-29 13:37:40,False,
8939,22702,246,67,1,171.0,True,21.0,15,2026-03-26 09:56:12,False,
8940,22705,2526,32,1,172.0,True,36.0,25,2026-04-17 12:45:07,False,
8941,22706,5467,385,5,787.0,True,185.0,0,2026-08-20 12:22:00,False,
8942,22710,1651,74,2,503.0,True,143.0,0,2026-04-03 12:43:32,False,
8943,22712,1747,326,2,211.0,True,25.0,0,2026-04-14 10:51:02,False,
8944,22713,3599,431,5,1212.0,False,0.0,15,2026-07-03 20:22:38,False,
8945,22714,9270,402,3,431.0,False,0.0,0,2026-03-09 20:15:17,False,
8946,22718,7811,242,3,519.0,False,0.0,0,2026-04-08 17:47:34,False,
8947,22723,4198,402,3,288.0,False,0.0,0,2026-05-17 12:22:58,False,
8948,22724,8361,289,3,287.0,True,74.0,0,2026-03-03 09:03:41,False,
8949,22726,1036,184,2,1092.0,False,0.0,35,2026-08-11 13:14:42,False,
8950,22729,7631,343,2,320.0,False,0.0,0,2026-03-10 13:05:11,False,
8951,22732,8607,356,3,257.0,True,64.0,0,2026-07-23 10:46:31,False,
8952,22734,9227,99,3,237.0,False,0.0,35,2026-05-15 21:00:16,False,
8953,22736,5464,173,2,274.0,False,0.0,49,2026-06-18 12:56:16,False,
8954,22742,1102,446,3,557.0,False,0.0,15,2026-07-21 17:03:51,False,
8955,22743,9786,319,3,527.0,False,0.0,0,2026-04-06 13:15:24,True,Long Delivery Time
8956,22751,8396,157,3,310.0,False,0.0,15,2026-03-21 14:29:42,True,Found Better Option
8957,22755,8109,306,1,124.0,False,0.0,0,2026-03-26 08:40:30,False,
8958,22756,9546,278,2,747.0,False,0.0,59,2026-03-09 15:50:56,False,
8959,22760,392,394,5,1292.0,False,0.0,15,2026-06-30 20:40:46,True,Price Too High
8960,22761,6413,123,5,1381.0,True,224.0,35,2026-03-08 22:53:52,True,High Delivery Fee
8961,22762,9372,113,4,677.0,False,0.0,0,2026-05-03 14:01:21,False,
8962,22763,3189,423,3,323.0,True,73.0,15,2026-07-10 18:25:32,False,
8963,22764,6891,160,2,862.0,False,0.0,0,2026-04-27 10:31:39,False,
8964,22766,4925,160,5,1631.0,False,0.0,35,2026-04-18 00:59:19,True,High Delivery Fee
8965,22767,929,66,5,478.0,False,0.0,25,2026-05-31 12:57:25,False,
8966,22770,6254,31,2,316.0,False,0.0,0,2026-03-27 21:52:27,False,
8967,22773,7152,163,1,432.0,False,0.0,0,2026-08-27 14:06:11,False,
8968,22778,3628,20,2,232.0,True,59.0,25,2026-04-20 20:42:08,False,
8969,22780,8861,347,1,189.0,True,21.0,25,2026-07-04 10:40:14,False,
8970,22782,1950,43,1,90.0,False,0.0,49,2026-04-20 07:06:22,False,
8971,22783,8091,268,5,1505.0,True,337.0,0,2026-07-12 16:54:13,False,
8972,22786,7062,453,1,151.0,True,43.0,35,2026-07-31 14:14:40,False,
8973,22788,7321,406,3,332.0,False,0.0,0,2026-04-14 22:52:16,False,
8974,22789,6234,234,3,1573.0,False,0.0,0,2026-04-24 08:57:06,False,
8975,22791,2250,416,2,481.0,False,0.0,0,2026-05-02 01:23:40,False,
8976,22793,6857,295,4,584.0,False,0.0,0,2026-06-22 14:05:59,False,
8977,22797,5545,272,3,358.0,False,0.0,0,2026-08-01 21:25:13,False,
8978,22798,4076,210,3,817.0,True,119.0,25,2026-06-13 18:27:22,False,
8979,22799,3729,410,4,263.0,False,0.0,0,2026-06-19 17:00:29,True,Found Better Option
8980,22800,7666,446,4,946.0,False,0.0,0,2026-05-29 18:38:56,False,
8981,22802,3498,326,3,379.0,False,0.0,35,2026-03-24 20:43:45,False,
8982,22803,7098,455,2,355.0,False,0.0,0,2026-04-15 23:14:28,False,
8983,22804,6497,205,1,346.0,False,0.0,25,2026-06-17 08:19:40,False,
8984,22805,5492,319,2,390.0,False,0.0,35,2026-04-05 21:20:27,False,
8985,22807,8679,255,4,1456.0,False,0.0,35,2026-07-01 09:14:48,False,
8986,22814,5143,473,5,1466.0,False,0.0,0,2026-05-05 09:57:27,False,
8987,22820,4163,479,1,180.0,False,0.0,0,2026-08-09 19:13:10,False,
8988,22824,8601,171,3,564.0,True,167.0,0,2026-04-13 11:47:40,False,
8989,22825,4485,376,2,252.0,True,58.0,0,2026-07-27 12:18:37,False,
8990,22830,3100,275,1,156.0,False,0.0,15,2026-08-22 14:01:31,True,Changed Mind
8991,22832,1583,468,3,444.0,False,0.0,15,2026-07-21 23:45:48,True,Price Too High
8992,22834,5184,77,1,267.0,False,0.0,0,2026-08-11 17:17:51,False,
8993,22836,2475,39,2,409.0,True,59.0,0,2026-07-16 12:42:51,False,
8994,22838,5551,449,2,237.0,True,46.0,25,2026-03-02 21:30:41,True,Changed Mind
8995,22839,8625,337,2,368.0,False,0.0,25,2026-06-13 12:03:32,False,
8996,22842,6862,168,1,248.0,False,0.0,49,2026-03-22 07:17:49,False,
8997,22843,3476,277,5,2398.0,False,0.0,0,2026-03-25 12:49:16,True,Changed Mind
8998,22845,8776,416,3,780.0,True,196.0,15,2026-05-23 19:37:10,False,
8999,22849,8804,390,5,692.0,True,150.0,0,2026-08-20 13:04:44,False,
9000,22852,3851,17,2,516.0,False,0.0,25,2026-03-22 20:35:04,False,
9001,22856,460,91,1,304.0,False,0.0,0,2026-04-02 09:11:22,False,
9002,22860,3888,163,2,1442.0,True,267.0,0,2026-03-26 16:54:54,False,
9003,22862,6255,488,1,108.0,False,0.0,0,2026-06-03 21:00:11,False,
9004,22864,4496,458,3,303.0,True,80.0,0,2026-04-19 13:21:53,True,Changed Mind
9005,22869,1872,472,2,662.0,True,155.0,35,2026-06-13 11:45:45,True,High Delivery Fee
9006,22870,8746,484,1,291.0,False,0.0,25,2026-08-05 13:35:12,False,
9007,22874,2101,142,3,1255.0,True,333.0,49,2026-04-21 07:36:48,False,
9008,22879,3991,50,2,450.0,False,0.0,35,2026-06-10 13:19:18,False,
9009,22882,5233,376,5,1039.0,True,109.0,0,2026-05-20 15:52:06,False,
9010,22883,4824,423,3,271.0,True,77.0,15,2026-03-14 19:39:45,False,
9011,22887,219,94,2,411.0,False,0.0,0,2026-04-16 19:08:59,True,Changed Mind
9012,22889,4015,317,3,622.0,False,0.0,15,2026-07-05 19:58:51,False,
9013,22890,4218,83,1,231.0,True,53.0,0,2026-06-17 19:21:36,False,
9014,22891,1020,332,2,123.0,False,0.0,25,2026-05-18 16:49:46,False,
9015,22892,7431,408,3,507.0,False,0.0,35,2026-08-22 21:25:15,True,High Delivery Fee
9016,22895,9081,174,1,404.0,False,0.0,0,2026-07-14 17:47:18,False,
9017,22896,6670,451,3,1449.0,True,335.0,49,2026-08-07 17:30:31,False,
9018,22897,2111,134,5,1294.0,False,0.0,15,2026-03-01 20:03:08,True,Price Too High
9019,22898,5336,234,3,1069.0,False,0.0,0,2026-08-09 17:32:54,False,
9020,22899,5027,484,4,1401.0,False,0.0,0,2026-06-04 19:10:40,True,Long Delivery Time
9021,22903,4919,80,3,2172.0,True,460.0,49,2026-07-18 21:02:43,True,High Delivery Fee
9022,22907,2958,46,4,366.0,False,0.0,15,2026-06-02 23:10:41,True,Price Too High
9023,22910,6947,210,2,496.0,True,86.0,25,2026-08-25 01:09:56,False,
9024,22914,5359,498,1,314.0,False,0.0,0,2026-03-17 13:58:42,False,
9025,22917,1620,490,1,486.0,False,0.0,0,2026-06-16 17:41:27,False,
9026,22918,1108,296,2,944.0,False,0.0,25,2026-06-07 10:09:06,False,
9027,22919,5896,232,5,718.0,False,0.0,0,2026-07-12 20:28:09,False,
9028,22924,4588,318,5,1224.0,False,0.0,25,2026-06-16 12:29:27,False,
9029,22929,2109,406,2,219.0,True,41.0,0,2026-06-10 12:09:27,False,
9030,22930,3003,306,3,373.0,False,0.0,0,2026-03-24 13:19:18,False,
9031,22932,8011,83,1,153.0,True,31.0,0,2026-06-21 13:54:08,False,
9032,22934,1476,166,2,305.0,True,84.0,49,2026-03-14 18:48:39,True,High Delivery Fee
9033,22935,8732,195,5,333.0,False,0.0,35,2026-04-20 22:22:27,False,
9034,22936,1118,406,2,248.0,True,51.0,15,2026-04-25 08:48:57,False,
9035,22939,9340,352,3,1126.0,False,0.0,59,2026-03-21 16:22:49,True,High Delivery Fee
9036,22940,7056,377,2,183.0,True,32.0,0,2026-07-01 11:56:27,False,
9037,22945,6555,242,2,382.0,False,0.0,25,2026-05-23 10:07:23,False,
9038,22946,4021,160,3,865.0,False,0.0,0,2026-08-05 21:12:09,False,
9039,22947,5019,369,1,725.0,True,203.0,15,2026-07-15 17:01:55,False,
9040,22948,4877,215,4,793.0,False,0.0,49,2026-08-06 16:37:35,True,High Delivery Fee
9041,22950,2099,436,2,474.0,False,0.0,35,2026-04-02 17:35:28,False,
9042,22952,3046,221,1,513.0,False,0.0,0,2026-06-06 15:50:13,False,
9043,22959,2312,40,5,2042.0,False,0.0,15,2026-08-02 12:33:26,False,
9044,22963,15,137,1,103.0,False,0.0,15,2026-05-24 17:08:10,False,
9045,22964,4331,161,2,549.0,False,0.0,0,2026-06-09 11:37:24,False,
9046,22966,3399,379,4,472.0,True,100.0,0,2026-03-30 23:12:43,False,
9047,22967,4914,76,2,984.0,False,0.0,49,2026-07-01 20:47:17,False,
9048,22971,1656,128,4,598.0,True,125.0,0,2026-04-09 11:24:12,False,
9049,22973,3399,209,2,520.0,True,125.0,0,2026-07-06 22:57:22,False,
9050,22974,1220,126,3,602.0,True,113.0,49,2026-08-15 09:22:07,False,
9051,22977,6518,359,3,864.0,False,0.0,0,2026-07-03 10:50:47,False,
9052,22978,9581,440,3,388.0,False,0.0,0,2026-08-07 11:20:11,False,
9053,22981,6366,214,2,771.0,True,131.0,0,2026-05-02 00:01:47,False,
9054,22982,4899,237,4,968.0,True,238.0,15,2026-04-10 12:05:54,False,
9055,22984,5982,457,2,335.0,False,0.0,0,2026-04-13 23:56:06,False,
9056,22988,7461,266,1,386.0,True,48.0,0,2026-03-10 13:38:51,False,
9057,22991,6483,178,5,1302.0,False,0.0,35,2026-03-15 18:17:13,False,
9058,22993,2874,349,1,185.0,False,0.0,25,2026-08-18 03:34:33,False,
9059,22995,4483,493,3,366.0,False,0.0,35,2026-04-15 20:48:56,False,
9060,23000,5813,349,2,365.0,True,77.0,0,2026-04-07 12:39:18,False,
9061,23001,3287,192,3,1737.0,False,0.0,25,2026-05-22 13:17:18,False,
9062,23004,4601,241,2,789.0,False,0.0,35,2026-07-05 22:46:25,False,
9063,23005,1575,191,3,1293.0,False,0.0,0,2026-03-10 19:32:01,False,
9064,23011,7961,279,3,969.0,False,0.0,35,2026-07-21 12:12:57,False,
9065,23012,3741,187,1,275.0,False,0.0,0,2026-05-20 22:11:32,False,
9066,23017,2843,295,4,760.0,True,215.0,0,2026-06-27 19:11:53,False,
9067,23018,1027,422,3,500.0,True,135.0,0,2026-04-18 12:57:32,False,
9068,23020,567,378,4,964.0,True,253.0,15,2026-07-20 21:02:36,False,
9069,23023,9547,224,2,401.0,False,0.0,15,2026-04-25 02:07:48,False,
9070,23024,9884,383,2,375.0,False,0.0,15,2026-05-19 20:35:50,False,
9071,23025,690,390,1,190.0,False,0.0,25,2026-04-17 22:13:03,False,
9072,23027,570,24,3,248.0,False,0.0,0,2026-04-27 16:43:50,False,
9073,23028,7511,124,4,831.0,True,242.0,0,2026-03-03 13:05:05,False,
9074,23030,5886,400,4,602.0,False,0.0,0,2026-04-05 09:58:39,False,
9075,23031,2348,270,3,1717.0,False,0.0,25,2026-03-31 12:59:23,False,
9076,23034,8510,73,1,309.0,False,0.0,0,2026-05-28 11:02:07,False,
9077,23036,1332,371,4,550.0,True,75.0,25,2026-04-26 10:07:23,False,
9078,23040,7034,391,4,420.0,True,54.0,25,2026-05-31 15:58:33,True,Changed Mind
9079,23046,903,409,2,381.0,True,56.0,59,2026-07-07 00:11:34,False,
9080,23048,6833,380,1,185.0,False,0.0,49,2026-03-01 19:10:46,False,
9081,23054,3189,162,2,455.0,True,93.0,0,2026-06-14 20:50:17,False,
9082,23055,756,415,3,863.0,False,0.0,0,2026-06-04 13:47:04,False,
9083,23056,9697,107,2,834.0,True,216.0,49,2026-03-17 13:41:48,False,
9084,23057,844,191,2,774.0,False,0.0,0,2026-04-13 00:45:45,True,Changed Mind
9085,23063,4956,311,3,270.0,False,0.0,0,2026-05-30 19:31:28,False,
9086,23064,6169,409,1,127.0,True,32.0,59,2026-04-21 18:58:37,False,
9087,23067,9162,458,2,303.0,True,89.0,49,2026-07-05 19:32:02,False,
9088,23069,3343,134,2,375.0,False,0.0,15,2026-04-26 23:48:58,False,
9089,23071,5344,175,2,120.0,False,0.0,25,2026-07-01 20:55:38,False,
9090,23072,1854,261,2,792.0,True,164.0,0,2026-07-31 16:55:35,False,
9091,23073,9644,413,3,1353.0,False,0.0,0,2026-05-13 22:43:42,False,
9092,23076,5441,132,2,208.0,False,0.0,15,2026-06-02 13:36:01,True,Long Delivery Time
9093,23077,5128,461,4,230.0,False,0.0,59,2026-05-30 10:47:53,True,High Delivery Fee
9094,23078,1156,375,2,172.0,True,31.0,35,2026-08-24 12:48:32,False,
9095,23079,2133,332,2,116.0,False,0.0,25,2026-03-04 11:42:31,False,
9096,23083,4716,147,3,701.0,False,0.0,15,2026-03-29 22:29:06,False,
