order_id,session_id,user_id,cart_id,restaurant_id,cuisine,items_count,cart_value,discount,delivery_fee,final_order_value,payment_method,delivery_time_mins,rating_given,coupon_applied,timestamp,city
8103,30566,9665,12025,411,Biryani,3,571.0,0.0,0,571.0,UPI,19,5.0,False,2026-06-04 20:55:02,Chennai
8104,30573,3472,12028,394,South Indian,4,892.0,0.0,15,907.0,UPI,42,2.0,False,2026-07-15 13:36:25,Kolkata
8105,30574,821,12029,43,North Indian,2,279.0,61.0,0,218.0,UPI,64,3.0,True,2026-06-07 12:19:15,Kolkata
8106,30581,4791,12031,356,Biryani,4,384.0,0.0,0,384.0,UPI,40,5.0,False,2026-07-17 13:24:48,Delhi NCR
8107,30582,2845,12032,152,Desserts,2,773.0,0.0,25,798.0,UPI,24,5.0,False,2026-06-21 12:54:28,Kolkata
8108,30584,4161,12033,422,South Indian,4,1013.0,0.0,25,1038.0,Credit Card,21,5.0,False,2026-04-11 14:19:54,Delhi NCR
8109,30585,1775,12034,337,North Indian,5,1154.0,0.0,25,1179.0,UPI,37,3.0,False,2026-04-20 09:14:36,Kolkata
8110,30590,9558,12036,29,Street Food,3,536.0,113.0,49,472.0,Credit Card,40,1.0,True,2026-05-17 11:41:21,Bangalore
8111,30596,7518,12038,132,Italian,1,109.0,0.0,15,124.0,UPI,12,4.0,False,2026-04-27 19:58:28,Ahmedabad
8112,30599,3767,12039,277,North Indian,2,738.0,140.0,25,623.0,COD,35,5.0,True,2026-08-15 12:39:23,Mumbai
8113,30606,9770,12041,11,North Indian,2,332.0,0.0,35,367.0,UPI,24,5.0,False,2026-03-12 18:33:11,Jaipur
8114,30608,8680,12042,147,Thai,5,991.0,110.0,0,881.0,Credit Card,38,4.0,True,2026-04-07 13:56:14,Bangalore
8115,30609,9012,12043,218,Italian,1,367.0,0.0,0,367.0,COD,38,3.0,False,2026-06-24 19:30:28,Hyderabad
8116,30613,2996,12044,137,South Indian,1,75.0,0.0,15,90.0,UPI,24,4.0,False,2026-08-24 19:59:39,Ahmedabad
8117,30617,3936,12046,201,Chinese,4,1234.0,304.0,0,930.0,COD,35,5.0,True,2026-05-02 21:05:31,Pune
8118,30619,1855,12047,86,Fast Food,5,767.0,147.0,0,620.0,UPI,31,4.0,True,2026-03-24 20:39:26,Mumbai
8119,30623,2904,12048,434,Healthy Food,4,547.0,0.0,25,572.0,Debit Card,22,4.0,False,2026-06-25 00:59:28,Pune
8120,30625,1989,12049,227,Chinese,2,157.0,0.0,0,157.0,Wallet,50,,False,2026-06-04 13:02:50,Bangalore
8121,30633,3097,12051,309,Biryani,3,678.0,0.0,0,678.0,COD,36,4.0,False,2026-08-28 19:39:34,Mumbai
8122,30636,5439,12052,33,Italian,2,395.0,67.0,0,328.0,UPI,36,,True,2026-05-04 11:01:44,Mumbai
8123,30637,7816,12053,65,North Indian,2,984.0,0.0,25,1009.0,Wallet,59,1.0,False,2026-03-29 08:16:40,Mumbai
8124,30644,7747,12054,487,Chinese,3,751.0,0.0,25,776.0,Credit Card,40,5.0,False,2026-07-17 13:39:49,Delhi NCR
8125,30646,6317,12056,360,Desserts,2,120.0,0.0,25,145.0,Wallet,19,5.0,False,2026-08-06 12:39:34,Hyderabad
8126,30647,7882,12057,483,Italian,3,513.0,0.0,25,538.0,UPI,23,,False,2026-08-01 19:51:26,Ahmedabad
8127,30649,498,12058,158,Street Food,2,262.0,76.0,25,211.0,UPI,38,5.0,True,2026-03-31 20:32:39,Bangalore
8128,30652,8507,12059,392,Street Food,3,1578.0,410.0,0,1168.0,UPI,35,2.0,True,2026-06-29 13:31:38,Delhi NCR
8129,30655,6446,12060,42,North Indian,2,522.0,0.0,25,547.0,UPI,36,3.0,False,2026-08-14 21:24:58,Chennai
8130,30657,2592,12061,285,Street Food,2,174.0,0.0,0,174.0,COD,50,,False,2026-08-17 13:36:06,Bangalore
8131,30661,2706,12063,263,South Indian,1,134.0,38.0,35,131.0,Wallet,25,4.0,True,2026-07-06 09:57:41,Jaipur
8132,30663,4824,12064,5,Biryani,3,326.0,0.0,25,351.0,Credit Card,30,3.0,False,2026-03-27 12:16:26,Delhi NCR
8133,30664,3148,12065,385,Chinese,5,680.0,0.0,49,729.0,Wallet,35,5.0,False,2026-04-14 13:39:13,Delhi NCR
8134,30674,2693,12066,203,Healthy Food,2,400.0,0.0,0,400.0,UPI,15,4.0,False,2026-07-16 21:01:34,Chennai
8135,30677,2364,12068,70,Pizza,3,448.0,0.0,15,463.0,Wallet,22,5.0,False,2026-06-06 03:49:59,Mumbai
8136,30680,2477,12069,432,North Indian,1,178.0,41.0,0,137.0,COD,24,3.0,True,2026-04-21 12:53:10,Jaipur
8137,30684,969,12070,419,Fast Food,2,562.0,0.0,25,587.0,UPI,32,,False,2026-06-18 13:48:39,Hyderabad
8138,30685,1181,12071,446,Italian,2,366.0,0.0,15,381.0,Wallet,19,4.0,False,2026-08-20 11:51:07,Bangalore
8139,30693,8450,12075,209,Pizza,2,624.0,0.0,0,624.0,UPI,56,2.0,False,2026-03-23 20:29:51,Ahmedabad
8140,30694,1494,12076,257,Street Food,4,729.0,0.0,15,744.0,Credit Card,42,4.0,False,2026-04-22 16:46:45,Kolkata
8141,30695,1889,12077,374,Biryani,3,1122.0,0.0,35,1157.0,UPI,24,5.0,False,2026-06-26 10:55:15,Delhi NCR
8142,30696,5546,12078,135,South Indian,2,183.0,0.0,35,218.0,Credit Card,35,4.0,False,2026-06-06 17:10:55,Hyderabad
8143,30697,2758,12079,9,Street Food,2,484.0,65.0,25,444.0,COD,44,5.0,True,2026-08-29 00:06:59,Mumbai
8144,30699,4813,12080,36,South Indian,1,329.0,0.0,0,329.0,COD,42,5.0,False,2026-05-27 13:11:10,Pune
8145,30700,7401,12081,450,Italian,2,387.0,95.0,0,292.0,Credit Card,24,5.0,True,2026-03-26 13:13:21,Hyderabad
8146,30701,1985,12082,331,Rolls,2,315.0,38.0,25,302.0,COD,49,2.0,True,2026-07-18 20:18:37,Hyderabad
8147,30706,8757,12083,292,Biryani,2,321.0,0.0,35,356.0,COD,45,3.0,False,2026-05-04 17:34:11,Pune
8148,30710,2495,12086,337,North Indian,2,336.0,99.0,25,262.0,UPI,25,,True,2026-03-23 20:30:12,Kolkata
8149,30715,4322,12087,403,Fast Food,2,194.0,0.0,25,219.0,UPI,21,3.0,False,2026-05-15 18:17:09,Delhi NCR
8150,30720,5298,12089,406,Fast Food,4,367.0,0.0,15,382.0,UPI,38,5.0,False,2026-04-05 16:41:47,Delhi NCR
8151,30731,2847,12091,95,Pizza,2,407.0,0.0,0,407.0,UPI,39,,False,2026-04-02 13:46:51,Bangalore
8152,30736,6499,12092,230,North Indian,1,139.0,0.0,15,154.0,UPI,18,5.0,False,2026-05-04 16:15:20,Chennai
8153,30741,3605,12093,300,Pizza,1,203.0,0.0,0,203.0,UPI,46,,False,2026-05-20 08:29:51,Pune
8154,30744,4629,12094,307,Biryani,3,1041.0,0.0,0,1041.0,Credit Card,19,4.0,False,2026-04-11 18:10:37,Pune
8155,30748,5803,12095,21,North Indian,3,887.0,0.0,0,887.0,Wallet,29,4.0,False,2026-06-03 19:06:23,Delhi NCR
8156,30756,803,12098,260,Continental,5,674.0,98.0,0,576.0,UPI,34,4.0,True,2026-03-29 14:21:20,Bangalore
8157,30757,7300,12099,490,Mughlai,5,2206.0,229.0,25,2002.0,UPI,17,,True,2026-07-11 14:52:41,Mumbai
8158,30758,8528,12100,414,Fast Food,4,632.0,0.0,0,632.0,UPI,35,3.0,False,2026-04-27 15:04:27,Bangalore
8159,30760,7593,12101,98,Chinese,3,651.0,104.0,0,547.0,UPI,16,,True,2026-05-12 12:07:14,Bangalore
8160,30762,9501,12103,56,South Indian,2,430.0,74.0,49,405.0,Wallet,19,,True,2026-03-04 19:28:33,Chennai
8161,30764,7960,12104,500,Biryani,2,987.0,174.0,0,813.0,COD,30,4.0,True,2026-08-15 21:48:42,Mumbai
8162,30769,3434,12106,150,Biryani,3,717.0,0.0,25,742.0,UPI,43,1.0,False,2026-05-06 19:22:53,Kolkata
8163,30773,4695,12107,126,Chinese,3,436.0,0.0,49,485.0,Wallet,42,,False,2026-05-04 20:03:31,Ahmedabad
8164,30776,6319,12108,136,Fast Food,1,141.0,0.0,25,166.0,Wallet,30,4.0,False,2026-03-03 21:37:50,Hyderabad
8165,30780,2492,12111,296,Biryani,5,2820.0,0.0,0,2820.0,UPI,15,4.0,False,2026-04-28 04:17:24,Bangalore
8166,30781,4028,12112,318,Chinese,3,859.0,151.0,25,733.0,UPI,29,4.0,True,2026-04-28 08:00:31,Bangalore
8167,30783,5430,12113,321,Fast Food,4,630.0,0.0,35,665.0,UPI,51,4.0,False,2026-07-04 14:57:39,Bangalore
8168,30790,4211,12115,291,Biryani,3,174.0,0.0,35,209.0,UPI,26,,False,2026-06-04 22:02:29,Hyderabad
8169,30799,8451,12120,119,South Indian,4,813.0,193.0,25,645.0,UPI,15,5.0,True,2026-07-20 13:35:30,Delhi NCR
8170,30803,2784,12121,236,South Indian,2,637.0,0.0,0,637.0,COD,17,3.0,False,2026-08-05 10:17:56,Delhi NCR
8171,30807,4689,12123,80,Pizza,4,2970.0,509.0,0,2461.0,UPI,29,,True,2026-04-09 19:40:45,Delhi NCR
8172,30832,1777,12130,61,Chinese,2,558.0,165.0,0,393.0,Wallet,58,3.0,True,2026-07-10 19:19:17,Mumbai
8173,30846,3520,12133,55,Pizza,2,238.0,0.0,0,238.0,Credit Card,25,,False,2026-03-19 18:11:04,Delhi NCR
8174,30849,8097,12134,327,Italian,3,451.0,0.0,0,451.0,COD,44,4.0,False,2026-06-10 19:42:17,Hyderabad
8175,30851,408,12135,358,Fast Food,2,796.0,0.0,0,796.0,UPI,39,4.0,False,2026-08-02 20:04:25,Hyderabad
8176,30859,6386,12137,275,South Indian,4,728.0,0.0,15,743.0,Wallet,42,5.0,False,2026-08-02 09:30:52,Bangalore
8177,30866,1513,12139,180,Beverages,2,950.0,0.0,25,975.0,Credit Card,40,,False,2026-06-21 21:03:21,Bangalore
8178,30868,550,12140,126,Chinese,2,321.0,71.0,0,250.0,Debit Card,40,5.0,True,2026-03-16 10:02:55,Ahmedabad
8179,30869,2723,12141,20,Biryani,3,371.0,0.0,25,396.0,Credit Card,40,,False,2026-08-12 16:28:00,Delhi NCR
8180,30872,2387,12142,444,Biryani,3,618.0,0.0,0,618.0,UPI,38,,False,2026-05-14 13:31:46,Bangalore
8181,30873,1540,12143,371,North Indian,2,179.0,50.0,25,154.0,UPI,39,5.0,True,2026-05-09 19:55:18,Chennai
8182,30874,5673,12144,277,North Indian,1,397.0,0.0,25,422.0,Wallet,39,5.0,False,2026-03-02 04:05:08,Mumbai
8183,30878,4109,12145,290,Fast Food,2,854.0,107.0,35,782.0,Debit Card,12,5.0,True,2026-06-03 12:51:05,Mumbai
8184,30899,337,12149,424,Chinese,2,468.0,0.0,0,468.0,UPI,57,3.0,False,2026-07-15 16:59:30,Mumbai
8185,30900,2434,12150,438,Fast Food,2,437.0,0.0,0,437.0,COD,50,5.0,False,2026-07-16 20:21:30,Bangalore
8186,30914,6206,12153,141,Rolls,4,2382.0,615.0,25,1792.0,UPI,21,5.0,True,2026-05-23 12:58:42,Mumbai
8187,30923,3199,12155,320,Street Food,3,535.0,94.0,15,456.0,UPI,43,,True,2026-03-18 15:00:44,Pune
8188,30928,8855,12157,377,Continental,1,96.0,0.0,0,96.0,UPI,29,,False,2026-08-24 13:56:08,Delhi NCR
8189,30932,3182,12159,237,South Indian,2,485.0,0.0,15,500.0,UPI,31,,False,2026-08-23 12:11:28,Mumbai
8190,30936,8777,12161,152,Desserts,2,502.0,0.0,0,502.0,Wallet,31,,False,2026-04-22 14:14:56,Kolkata
8191,30939,1548,12162,300,Pizza,3,787.0,0.0,25,812.0,COD,53,,False,2026-07-01 13:32:46,Pune
8192,30947,1356,12163,414,Fast Food,3,473.0,0.0,0,473.0,UPI,43,4.0,False,2026-06-18 06:59:38,Bangalore
8193,30948,2564,12164,490,Mughlai,5,2531.0,0.0,0,2531.0,UPI,18,,False,2026-04-07 06:34:02,Mumbai
8194,30949,8609,12165,156,Mughlai,2,540.0,79.0,25,486.0,UPI,18,5.0,True,2026-03-01 12:45:26,Chennai
8195,30955,9056,12166,268,Biryani,1,202.0,0.0,0,202.0,Debit Card,39,5.0,False,2026-06-08 15:38:30,Chennai
8196,30957,7593,12167,283,Fast Food,3,744.0,216.0,0,528.0,UPI,23,3.0,True,2026-05-30 09:09:09,Bangalore
8197,30960,8586,12168,139,Pizza,2,479.0,0.0,15,494.0,Credit Card,47,,False,2026-08-02 13:22:45,Ahmedabad
8198,30964,1118,12169,117,North Indian,5,756.0,0.0,0,756.0,UPI,27,5.0,False,2026-07-14 10:05:34,Delhi NCR
8199,30971,4764,12171,457,Healthy Food,3,761.0,113.0,25,673.0,UPI,25,4.0,True,2026-08-23 13:34:35,Pune
8200,30972,4138,12172,342,Fast Food,3,709.0,0.0,15,724.0,COD,25,,False,2026-06-23 14:18:14,Delhi NCR
8201,30975,5510,12173,417,South Indian,4,815.0,95.0,0,720.0,COD,37,,True,2026-08-22 20:21:21,Pune
8202,30977,2401,12174,96,Chinese,1,167.0,37.0,35,165.0,Wallet,47,5.0,True,2026-06-29 08:22:39,Mumbai
8203,30987,5231,12177,377,Continental,1,56.0,0.0,0,56.0,Wallet,32,4.0,False,2026-04-19 15:05:44,Delhi NCR
8204,30989,3694,12178,188,Chinese,4,246.0,0.0,0,246.0,Wallet,30,,False,2026-05-16 09:28:57,Mumbai
8205,30991,8141,12179,251,Pizza,3,775.0,225.0,49,599.0,Debit Card,34,,True,2026-05-13 16:12:54,Pune
8206,30992,771,12180,473,Continental,2,493.0,0.0,0,493.0,Credit Card,47,5.0,False,2026-03-18 20:02:24,Kolkata
8207,30994,6657,12181,52,North Indian,1,229.0,0.0,0,229.0,UPI,40,4.0,False,2026-05-15 20:59:20,Mumbai
8208,30997,6491,12182,126,Chinese,2,379.0,95.0,49,333.0,UPI,45,4.0,True,2026-04-10 22:27:43,Ahmedabad
8209,30999,9886,12183,258,Pizza,4,606.0,0.0,0,606.0,UPI,31,4.0,False,2026-04-21 08:40:49,Mumbai
8210,31002,3117,12184,330,Street Food,2,133.0,0.0,49,182.0,Wallet,32,,False,2026-08-23 20:34:12,Mumbai
8211,31004,1343,12185,496,Fast Food,2,818.0,0.0,25,843.0,Debit Card,29,,False,2026-08-03 08:25:27,Delhi NCR
8212,31013,9047,12188,437,Italian,1,178.0,0.0,35,213.0,Credit Card,24,,False,2026-03-26 06:30:29,Hyderabad
8213,31021,9445,12190,461,South Indian,1,89.0,0.0,59,148.0,UPI,42,3.0,False,2026-05-07 00:17:03,Bangalore
8214,31027,5551,12191,180,Beverages,5,1603.0,0.0,0,1603.0,UPI,35,,False,2026-06-22 17:10:56,Bangalore
8215,31032,2484,12194,97,South Indian,3,574.0,0.0,0,574.0,COD,52,,False,2026-03-14 09:10:51,Hyderabad
8216,31034,237,12196,166,Biryani,2,286.0,0.0,0,286.0,UPI,26,3.0,False,2026-05-25 18:54:27,Jaipur
8217,31039,3165,12197,140,Pizza,5,306.0,0.0,0,306.0,UPI,42,3.0,False,2026-04-17 18:56:02,Chennai
8218,31043,9960,12199,313,South Indian,2,508.0,0.0,0,508.0,COD,51,1.0,False,2026-07-09 20:00:47,Bangalore
8219,31050,9399,12202,397,Pizza,2,1456.0,0.0,49,1505.0,UPI,41,,False,2026-08-02 08:34:26,Bangalore
8220,31054,4153,12203,242,North Indian,2,241.0,0.0,0,241.0,Wallet,41,,False,2026-04-17 21:19:13,Delhi NCR
8221,31056,2492,12204,318,Chinese,2,374.0,0.0,25,399.0,Wallet,35,2.0,False,2026-06-30 09:19:17,Bangalore
8222,31057,7612,12205,404,Healthy Food,1,143.0,0.0,15,158.0,Wallet,62,,False,2026-03-29 07:19:35,Mumbai
8223,31058,1001,12206,67,Chinese,3,391.0,105.0,15,301.0,UPI,38,4.0,True,2026-08-04 20:26:19,Pune
8224,31060,4549,12207,428,North Indian,1,112.0,0.0,15,127.0,Wallet,16,4.0,False,2026-07-13 18:56:30,Mumbai
8225,31062,2645,12208,227,Chinese,1,100.0,0.0,0,100.0,UPI,46,,False,2026-08-10 20:13:47,Bangalore
8226,31067,1886,12210,74,South Indian,2,535.0,76.0,25,484.0,UPI,32,4.0,True,2026-08-16 12:16:56,Pune
8227,31072,5720,12211,187,North Indian,4,946.0,0.0,15,961.0,COD,25,,False,2026-06-29 21:04:51,Delhi NCR
8228,31075,540,12212,13,North Indian,1,136.0,36.0,15,115.0,Wallet,22,4.0,True,2026-08-08 19:34:36,Lucknow
8229,31077,9107,12213,366,Pizza,2,403.0,0.0,0,403.0,COD,33,,False,2026-05-07 14:37:18,Hyderabad
8230,31085,5812,12215,122,Desserts,5,456.0,0.0,0,456.0,Credit Card,55,5.0,False,2026-07-04 13:56:44,Bangalore
8231,31087,6738,12216,37,North Indian,2,456.0,74.0,25,407.0,Credit Card,22,3.0,True,2026-06-18 13:40:12,Jaipur
8232,31090,159,12217,426,Fast Food,2,305.0,0.0,15,320.0,Wallet,41,,False,2026-03-10 14:51:51,Mumbai
8233,31095,9819,12219,272,Biryani,2,191.0,33.0,15,173.0,Wallet,37,,True,2026-08-22 22:43:37,Pune
8234,31096,1405,12220,176,South Indian,4,390.0,0.0,25,415.0,Wallet,43,4.0,False,2026-07-29 21:30:01,Delhi NCR
8235,31098,9538,12221,13,North Indian,3,273.0,0.0,15,288.0,Debit Card,26,4.0,False,2026-03-13 12:46:03,Lucknow
8236,31100,9828,12223,376,Biryani,2,383.0,109.0,0,274.0,Credit Card,12,,True,2026-03-01 19:01:16,Pune
8237,31101,6290,12224,186,Chinese,1,180.0,33.0,15,162.0,UPI,42,3.0,True,2026-04-10 17:26:39,Lucknow
8238,31103,6011,12225,294,North Indian,3,1232.0,0.0,0,1232.0,Wallet,12,3.0,False,2026-05-27 12:41:22,Delhi NCR
8239,31104,9378,12226,351,Chinese,5,1283.0,0.0,25,1308.0,Wallet,33,3.0,False,2026-03-01 14:23:30,Kolkata
8240,31109,5178,12229,289,South Indian,2,113.0,31.0,25,107.0,UPI,31,1.0,True,2026-06-27 17:06:44,Mumbai
8241,31110,3661,12230,267,South Indian,4,763.0,109.0,0,654.0,COD,49,4.0,True,2026-06-07 20:39:54,Delhi NCR
8242,31117,9758,12233,266,Street Food,1,262.0,0.0,25,287.0,COD,56,3.0,False,2026-08-11 15:46:55,Kolkata
8243,31118,5879,12234,71,Street Food,1,143.0,0.0,15,158.0,COD,39,,False,2026-07-08 22:55:20,Hyderabad
8244,31123,4323,12236,287,South Indian,2,185.0,0.0,59,244.0,Wallet,24,4.0,False,2026-05-02 00:18:54,Ahmedabad
8245,31131,9822,12239,439,Healthy Food,2,358.0,0.0,0,358.0,Wallet,19,,False,2026-03-31 10:00:54,Kolkata
8246,31137,2965,12241,28,Street Food,2,515.0,118.0,0,397.0,Credit Card,27,4.0,True,2026-03-29 16:04:31,Jaipur
8247,31156,5236,12246,287,South Indian,2,165.0,0.0,59,224.0,UPI,18,5.0,False,2026-05-14 19:24:15,Ahmedabad
8248,31157,5115,12247,250,Chinese,3,477.0,0.0,49,526.0,UPI,26,,False,2026-06-13 12:38:07,Delhi NCR
8249,31158,8318,12248,434,Healthy Food,1,205.0,0.0,25,230.0,Credit Card,25,4.0,False,2026-05-02 13:37:48,Pune
8250,31161,7802,12250,235,Mughlai,5,740.0,0.0,0,740.0,UPI,24,,False,2026-03-24 06:44:20,Hyderabad
8251,31165,1636,12254,326,Biryani,2,255.0,0.0,0,255.0,UPI,35,,False,2026-04-14 18:08:11,Bangalore
8252,31170,8058,12256,155,Pizza,1,164.0,0.0,0,164.0,Wallet,26,5.0,False,2026-08-29 16:53:23,Bangalore
8253,31174,2346,12257,421,South Indian,3,848.0,179.0,59,728.0,UPI,12,,True,2026-05-14 08:06:11,Bangalore
8254,31175,8833,12258,78,South Indian,3,256.0,0.0,0,256.0,Wallet,34,3.0,False,2026-07-08 09:24:55,Bangalore
8255,31177,9089,12259,122,Desserts,3,241.0,0.0,49,290.0,UPI,52,,False,2026-08-14 20:55:09,Bangalore
8256,31182,4091,12261,366,Pizza,1,130.0,0.0,15,145.0,COD,29,4.0,False,2026-04-18 16:13:56,Hyderabad
8257,31183,5644,12262,383,Chinese,3,438.0,56.0,15,397.0,COD,27,,True,2026-07-09 17:36:09,Bangalore
8258,31189,1858,12265,470,North Indian,4,716.0,0.0,0,716.0,Wallet,48,,False,2026-05-26 20:54:39,Mumbai
8259,31192,7467,12266,10,Biryani,5,430.0,0.0,25,455.0,Credit Card,39,4.0,False,2026-08-12 15:17:10,Chennai
8260,31200,6290,12267,248,South Indian,4,672.0,0.0,0,672.0,Credit Card,57,3.0,False,2026-07-13 14:16:42,Lucknow
8261,31202,3208,12268,310,North Indian,2,306.0,0.0,25,331.0,Debit Card,12,,False,2026-08-13 08:22:21,Bangalore
8262,31204,5777,12269,37,North Indian,2,441.0,0.0,25,466.0,Debit Card,12,4.0,False,2026-06-13 04:48:14,Jaipur
8263,31207,3354,12272,500,Biryani,2,904.0,0.0,0,904.0,Credit Card,32,5.0,False,2026-07-16 16:16:13,Mumbai
8264,31209,7367,12273,70,Pizza,2,289.0,0.0,15,304.0,Debit Card,12,4.0,False,2026-07-21 21:58:55,Mumbai
8265,31211,5552,12274,433,Chinese,3,633.0,0.0,25,658.0,UPI,39,4.0,False,2026-07-20 11:07:16,Hyderabad
8266,31212,1198,12275,42,North Indian,2,617.0,84.0,25,558.0,UPI,31,2.0,True,2026-07-19 22:01:36,Chennai
8267,31213,3896,12276,423,Chinese,2,301.0,52.0,0,249.0,UPI,49,,True,2026-07-19 18:25:34,Delhi NCR
8268,31214,3664,12277,221,Rolls,5,2169.0,0.0,0,2169.0,Wallet,45,2.0,False,2026-05-12 11:44:45,Hyderabad
8269,31218,5871,12279,196,North Indian,4,726.0,0.0,15,741.0,Wallet,64,,False,2026-04-21 14:15:39,Hyderabad
8270,31221,8582,12280,18,Street Food,5,1419.0,339.0,0,1080.0,Credit Card,32,5.0,True,2026-08-07 12:55:01,Delhi NCR
8271,31224,9068,12281,130,Biryani,2,315.0,0.0,25,340.0,Wallet,12,5.0,False,2026-05-07 21:19:44,Mumbai
8272,31226,3948,12283,458,Fast Food,4,578.0,93.0,0,485.0,UPI,26,5.0,True,2026-07-30 13:49:24,Hyderabad
8273,31227,1526,12284,163,Fast Food,3,1607.0,0.0,0,1607.0,UPI,28,,False,2026-04-15 14:08:36,Delhi NCR
8274,31242,7031,12289,176,South Indian,4,252.0,0.0,0,252.0,Credit Card,22,,False,2026-08-15 07:50:00,Delhi NCR
8275,31244,9908,12291,497,Fast Food,1,85.0,0.0,25,110.0,Wallet,16,,False,2026-07-22 22:15:53,Hyderabad
8276,31248,3035,12292,202,North Indian,4,363.0,0.0,59,422.0,UPI,42,4.0,False,2026-04-02 12:53:49,Mumbai
8277,31249,7879,12293,240,Mughlai,3,267.0,0.0,25,292.0,Wallet,34,,False,2026-08-06 00:49:59,Bangalore
8278,31251,6001,12295,244,North Indian,3,270.0,69.0,25,226.0,Credit Card,35,,True,2026-06-30 19:39:10,Delhi NCR
8279,31263,2998,12297,159,Chinese,1,188.0,0.0,59,247.0,Wallet,22,4.0,False,2026-06-11 13:44:01,Chennai
8280,31270,5208,12298,464,Street Food,3,662.0,119.0,49,592.0,Wallet,22,4.0,True,2026-04-10 17:29:43,Delhi NCR
8281,31276,8876,12300,475,Desserts,2,472.0,0.0,25,497.0,Debit Card,12,,False,2026-05-22 20:20:50,Mumbai
8282,31278,6301,12302,188,Chinese,1,70.0,10.0,25,85.0,UPI,35,,True,2026-03-07 21:20:11,Mumbai
8283,31288,5941,12304,343,Street Food,2,429.0,49.0,49,429.0,UPI,40,,True,2026-06-25 07:44:54,Jaipur
8284,31296,8241,12305,342,Fast Food,2,372.0,0.0,15,387.0,Debit Card,32,,False,2026-05-05 17:18:53,Delhi NCR
8285,31298,1988,12306,383,Chinese,3,499.0,0.0,15,514.0,Credit Card,55,2.0,False,2026-07-23 19:07:29,Bangalore
8286,31299,8726,12307,440,Rolls,1,148.0,0.0,15,163.0,UPI,36,5.0,False,2026-04-09 17:18:04,Bangalore
8287,31300,4804,12308,44,Pizza,4,1227.0,0.0,0,1227.0,UPI,25,5.0,False,2026-03-25 17:49:40,Pune
8288,31307,9729,12311,481,Chinese,1,152.0,32.0,0,120.0,UPI,50,4.0,True,2026-03-10 19:48:47,Mumbai
8289,31312,9001,12314,448,Biryani,3,385.0,62.0,0,323.0,UPI,52,2.0,True,2026-06-18 23:03:08,Chennai
8290,31316,2049,12316,9,Street Food,1,176.0,0.0,25,201.0,Wallet,35,5.0,False,2026-07-06 21:35:29,Mumbai
8291,31330,9321,12319,47,North Indian,2,349.0,81.0,25,293.0,Credit Card,69,4.0,True,2026-08-09 09:12:40,Bangalore
8292,31332,509,12320,214,Desserts,3,1026.0,0.0,0,1026.0,Wallet,43,4.0,False,2026-03-18 12:26:13,Delhi NCR
8293,31337,6543,12321,419,Fast Food,2,628.0,112.0,25,541.0,COD,36,4.0,True,2026-03-04 17:06:42,Hyderabad
8294,31340,6300,12322,49,Continental,3,735.0,95.0,15,655.0,UPI,56,4.0,True,2026-03-24 09:48:28,Mumbai
8295,31341,9005,12323,332,South Indian,3,299.0,0.0,25,324.0,Debit Card,35,4.0,False,2026-07-22 21:41:21,Delhi NCR
8296,31343,2465,12325,377,Continental,4,234.0,0.0,0,234.0,UPI,35,5.0,False,2026-05-18 20:45:01,Delhi NCR
8297,31344,1237,12326,66,Thai,4,243.0,55.0,25,213.0,UPI,46,4.0,True,2026-08-16 10:14:52,Bangalore
8298,31346,28,12327,108,North Indian,3,448.0,0.0,0,448.0,UPI,30,4.0,False,2026-06-05 23:57:35,Bangalore
8299,31347,312,12328,229,Healthy Food,1,198.0,0.0,0,198.0,Credit Card,35,2.0,False,2026-05-26 07:23:20,Mumbai
8300,31349,6167,12329,250,Chinese,2,275.0,0.0,49,324.0,Wallet,19,4.0,False,2026-04-28 10:38:13,Delhi NCR
8301,31351,6082,12331,349,North Indian,3,442.0,0.0,25,467.0,Credit Card,12,5.0,False,2026-08-01 12:22:57,Chennai
8302,31355,4655,12332,24,Continental,2,124.0,0.0,35,159.0,Debit Card,24,4.0,False,2026-04-21 12:21:18,Delhi NCR
8303,31361,239,12334,426,Fast Food,3,628.0,100.0,0,528.0,UPI,50,2.0,True,2026-05-09 06:19:18,Mumbai
8304,31364,7910,12335,128,Desserts,2,381.0,0.0,25,406.0,UPI,34,,False,2026-05-22 11:25:27,Hyderabad
8305,31366,7958,12336,12,Desserts,2,292.0,71.0,15,236.0,Debit Card,38,,True,2026-07-29 12:24:54,Lucknow
8306,31367,4104,12337,312,North Indian,1,286.0,0.0,0,286.0,COD,59,,False,2026-07-07 18:59:26,Mumbai
8307,31369,807,12338,82,Italian,2,200.0,0.0,0,200.0,Debit Card,31,3.0,False,2026-05-24 14:37:33,Delhi NCR
8308,31370,3011,12339,225,Italian,2,391.0,40.0,0,351.0,Credit Card,19,4.0,True,2026-03-16 15:59:58,Bangalore
8309,31371,5080,12340,228,Pizza,1,146.0,0.0,35,181.0,UPI,41,4.0,False,2026-04-26 14:00:27,Kolkata
8310,31396,4609,12347,379,Rolls,2,318.0,0.0,25,343.0,Credit Card,52,2.0,False,2026-07-02 12:40:34,Ahmedabad
8311,31397,8186,12348,132,Italian,4,621.0,0.0,0,621.0,Wallet,13,4.0,False,2026-04-25 19:27:50,Ahmedabad
8312,31404,4662,12350,265,North Indian,3,943.0,0.0,59,1002.0,COD,12,5.0,False,2026-07-28 20:47:25,Chennai
