user_id,signup_date,city,age_group,device_type,user_segment
6355,2025-10-30,Delhi NCR,25-34,Android,Power
6356,2025-12-21,Jaipur,25-34,Android,Returning
6357,2025-03-14,Hyderabad,45+,Web,Power
6358,2025-03-05,Pune,35-44,Android,Returning
6359,2026-01-12,Chennai,18-24,Web,Returning
6360,2026-01-21,Delhi NCR,18-24,Android,Returning
6361,2025-05-18,Mumbai,35-44,iOS,Returning
6362,2026-02-19,Chennai,25-34,Android,New
6363,2026-01-30,Bangalore,35-44,Web,Returning
6364,2025-06-30,Chennai,25-34,Android,Power
6365,2025-05-31,Bangalore,45+,Android,Returning
6366,2025-12-03,Delhi NCR,25-34,Android,Returning
6367,2025-06-30,Delhi NCR,35-44,Android,Returning
6368,2025-04-06,Pune,18-24,Web,Returning
6369,2026-02-14,Delhi NCR,25-34,iOS,New
6370,2026-02-25,Chennai,18-24,iOS,New
6371,2025-08-22,Bangalore,35-44,Android,Returning
6372,2025-09-14,Pune,35-44,iOS,Power
6373,2026-02-20,Mumbai,18-24,Web,New
6374,2025-11-12,Delhi NCR,25-34,iOS,Power
6375,2025-10-15,Chennai,35-44,Android,Returning
6376,2025-09-28,Hyderabad,35-44,iOS,Returning
6377,2025-08-04,Delhi NCR,25-34,iOS,Returning
6378,2025-06-02,Ahmedabad,45+,Android,Returning
6379,2025-10-09,Delhi NCR,35-44,Android,Returning
6380,2025-11-22,Bangalore,25-34,Android,Returning
6381,2025-04-27,Delhi NCR,25-34,Web,Power
6382,2025-12-22,Bangalore,25-34,Android,Returning
6383,2025-06-27,Bangalore,35-44,Android,Power
6384,2025-06-13,Delhi NCR,25-34,iOS,Returning
6385,2025-05-29,Pune,35-44,iOS,Returning
6386,2025-12-12,Bangalore,18-24,Web,Returning
6387,2025-10-06,Chennai,45+,Android,Returning
6388,2025-11-10,Delhi NCR,35-44,iOS,Returning
6389,2025-06-16,Delhi NCR,25-34,Android,Returning
6390,2025-11-28,Mumbai,25-34,Android,Power
6391,2026-02-16,Pune,18-24,Android,New
6392,2025-06-14,Hyderabad,35-44,iOS,Power
6393,2025-11-12,Kolkata,35-44,iOS,Returning
6394,2025-04-05,Bangalore,25-34,Android,Returning
6395,2025-08-24,Pune,18-24,Android,Power
6396,2025-11-26,Hyderabad,18-24,iOS,Returning
6397,2025-11-16,Mumbai,25-34,Android,Returning
6398,2026-02-21,Delhi NCR,18-24,Android,New
6399,2025-12-24,Bangalore,25-34,Android,Returning
6400,2025-08-22,Hyderabad,18-24,Android,Returning
6401,2025-06-18,Mumbai,25-34,Android,Returning
6402,2026-02-20,Chennai,25-34,iOS,New
6403,2025-11-04,Hyderabad,35-44,Android,Returning
6404,2025-06-07,Bangalore,25-34,Web,Returning
6405,2025-11-22,Delhi NCR,25-34,iOS,Returning
6406,2025-05-07,Hyderabad,18-24,Android,Returning
6407,2025-09-18,Mumbai,25-34,iOS,Power
6408,2025-10-11,Mumbai,45+,Android,Returning
6409,2025-06-06,Pune,18-24,iOS,Returning
6410,2026-01-23,Delhi NCR,18-24,iOS,Returning
6411,2025-12-17,Delhi NCR,18-24,Web,Returning
6412,2025-12-18,Delhi NCR,25-34,Web,Returning
6413,2025-04-27,Bangalore,25-34,Android,Power
6414,2025-08-14,Mumbai,18-24,iOS,Power
6415,2025-10-22,Delhi NCR,18-24,Android,Power
6416,2025-06-28,Bangalore,35-44,Web,Power
6417,2025-04-23,Bangalore,25-34,Android,Returning
6418,2025-12-31,Lucknow,25-34,iOS,Returning
6419,2025-05-26,Bangalore,45+,Android,Returning
6420,2025-11-18,Bangalore,25-34,Android,Power
6421,2025-05-09,Bangalore,35-44,Android,Returning
6422,2025-04-15,Delhi NCR,45+,Android,Returning
6423,2025-03-25,Kolkata,18-24,Android,Power
6424,2025-10-01,Hyderabad,25-34,Android,Returning
6425,2025-09-25,Delhi NCR,25-34,Android,Returning
6426,2025-08-07,Pune,35-44,Android,Returning
6427,2025-09-03,Mumbai,25-34,Android,Power
6428,2025-08-16,Lucknow,35-44,Android,Returning
6429,2025-07-21,Kolkata,45+,Web,Returning
6430,2025-12-02,Hyderabad,35-44,iOS,Returning
6431,2025-05-18,Mumbai,45+,Android,Returning
6432,2025-05-29,Delhi NCR,35-44,Android,Returning
6433,2025-07-08,Delhi NCR,45+,Android,Returning
6434,2025-08-30,Delhi NCR,18-24,Web,Returning
6435,2025-08-04,Bangalore,35-44,Android,Returning
6436,2025-10-22,Jaipur,35-44,iOS,Returning
6437,2025-09-29,Bangalore,25-34,Android,Returning
6438,2026-02-16,Chennai,18-24,Android,New
6439,2025-10-30,Chennai,25-34,iOS,Returning
6440,2025-03-07,Kolkata,18-24,Android,Power
6441,2025-07-24,Mumbai,25-34,Android,Returning
6442,2025-11-15,Bangalore,25-34,Web,Returning
6443,2025-12-21,Pune,45+,Android,Returning
6444,2025-08-18,Kolkata,18-24,Android,Returning
6445,2025-08-27,Ahmedabad,35-44,Android,Power
6446,2025-11-22,Chennai,18-24,Web,Returning
6447,2025-12-09,Delhi NCR,25-34,iOS,Returning
6448,2025-12-16,Bangalore,25-34,Android,Returning
6449,2025-03-26,Mumbai,25-34,Web,Returning
6450,2025-08-21,Hyderabad,35-44,Android,Returning
6451,2025-04-10,Hyderabad,35-44,Android,Returning
6452,2025-07-30,Chennai,35-44,Android,Returning
6453,2025-04-20,Jaipur,25-34,iOS,Returning
6454,2025-04-17,Chennai,35-44,iOS,Returning
6455,2025-10-08,Delhi NCR,25-34,Android,Returning
6456,2025-07-28,Delhi NCR,18-24,Android,Power
6457,2025-03-05,Kolkata,35-44,Web,Returning
6458,2025-04-11,Delhi NCR,35-44,iOS,Power
6459,2026-02-14,Mumbai,25-34,iOS,New
6460,2025-07-27,Delhi NCR,45+,Android,Power
6461,2026-01-25,Bangalore,35-44,iOS,Returning
6462,2025-08-30,Mumbai,25-34,iOS,Returning
6463,2025-06-04,Jaipur,25-34,Web,Power
6464,2025-03-08,Jaipur,45+,Android,Returning
6465,2025-11-21,Lucknow,35-44,iOS,Returning
6466,2026-02-22,Mumbai,25-34,Web,New
6467,2026-01-30,Jaipur,25-34,Android,Returning
6468,2025-04-30,Lucknow,25-34,iOS,Returning
6469,2025-10-08,Jaipur,25-34,Web,Power
6470,2025-11-10,Chennai,25-34,Android,Power
6471,2025-07-12,Chennai,25-34,iOS,Returning
6472,2025-09-03,Mumbai,25-34,Android,Returning
6473,2025-12-19,Kolkata,45+,Android,Returning
6474,2025-08-03,Mumbai,45+,Android,Power
6475,2025-07-24,Delhi NCR,35-44,Android,Returning
6476,2025-12-11,Lucknow,45+,iOS,Returning
6477,2025-12-08,Bangalore,35-44,Android,Returning
6478,2026-01-18,Mumbai,18-24,Web,Returning
6479,2025-06-01,Jaipur,45+,Android,Power
6480,2025-08-22,Lucknow,18-24,iOS,Returning
6481,2025-09-09,Delhi NCR,25-34,Android,Returning
6482,2026-02-22,Kolkata,25-34,Android,New
6483,2025-09-27,Bangalore,25-34,Android,Power
6484,2026-02-19,Bangalore,25-34,Android,New
6485,2026-01-26,Delhi NCR,35-44,Web,Returning
6486,2026-01-24,Mumbai,18-24,iOS,Returning
6487,2026-02-23,Delhi NCR,45+,Web,New
6488,2025-07-29,Mumbai,25-34,iOS,Returning
6489,2025-10-18,Ahmedabad,45+,iOS,Returning
6490,2025-05-20,Chennai,25-34,Android,Returning
6491,2025-10-26,Ahmedabad,25-34,Android,Power
6492,2025-03-29,Chennai,25-34,iOS,Power
6493,2025-09-08,Mumbai,25-34,Android,Returning
6494,2025-09-30,Jaipur,18-24,Android,Returning
6495,2025-04-04,Ahmedabad,25-34,Android,Returning
6496,2026-02-03,Delhi NCR,18-24,Android,New
6497,2025-11-06,Mumbai,25-34,Android,Power
6498,2025-05-21,Chennai,45+,Android,Returning
6499,2025-12-16,Chennai,18-24,Android,Returning
6500,2025-09-16,Ahmedabad,25-34,Android,Returning
6501,2025-08-24,Mumbai,35-44,Android,Power
6502,2025-12-13,Mumbai,18-24,Android,Returning
6503,2025-12-01,Hyderabad,18-24,Android,Power
6504,2025-09-06,Hyderabad,18-24,Web,Returning
6505,2026-02-08,Mumbai,18-24,iOS,New
6506,2026-01-06,Bangalore,18-24,Web,Returning
6507,2025-08-29,Hyderabad,25-34,Android,Returning
6508,2025-03-07,Pune,25-34,Android,Power
6509,2025-07-22,Delhi NCR,35-44,iOS,Returning
6510,2025-04-20,Bangalore,35-44,Android,Returning
6511,2025-04-07,Kolkata,35-44,Android,Returning
6512,2025-09-03,Jaipur,25-34,iOS,Power
6513,2025-05-29,Delhi NCR,25-34,iOS,Returning
6514,2025-11-09,Delhi NCR,25-34,Android,Power
6515,2025-07-20,Jaipur,25-34,Android,Power
6516,2025-07-30,Bangalore,25-34,iOS,Power
6517,2026-01-01,Chennai,45+,Android,Returning
6518,2025-04-08,Hyderabad,18-24,Web,Power
6519,2025-11-12,Delhi NCR,25-34,Web,Power
6520,2025-09-25,Chennai,25-34,Web,Returning
6521,2025-08-22,Chennai,35-44,Android,Returning
6522,2025-08-13,Hyderabad,18-24,Android,Power
6523,2025-04-23,Mumbai,18-24,Web,Returning
6524,2025-08-17,Lucknow,35-44,Android,Returning
6525,2026-01-25,Bangalore,18-24,Android,Returning
6526,2025-06-28,Hyderabad,25-34,Android,Power
6527,2025-07-07,Ahmedabad,35-44,Android,Power
6528,2025-11-17,Bangalore,45+,iOS,Returning
6529,2026-02-22,Pune,18-24,Web,New
6530,2025-05-22,Lucknow,25-34,iOS,Returning
6531,2026-02-28,Delhi NCR,18-24,iOS,New
6532,2025-07-25,Bangalore,25-34,Android,Returning
6533,2025-07-14,Ahmedabad,25-34,Android,Returning
6534,2025-09-10,Mumbai,45+,Android,Power
6535,2025-12-04,Mumbai,25-34,Android,Returning
6536,2026-01-19,Ahmedabad,25-34,Android,Returning
6537,2025-10-29,Kolkata,25-34,iOS,Returning
6538,2025-04-04,Lucknow,18-24,Android,Power
6539,2025-05-07,Mumbai,25-34,Web,Power
6540,2025-09-04,Mumbai,18-24,Web,Returning
6541,2025-12-28,Mumbai,35-44,Android,Returning
6542,2025-09-17,Chennai,25-34,Android,Returning
6543,2025-08-26,Hyderabad,18-24,iOS,Power
6544,2025-08-04,Delhi NCR,25-34,Web,Power
6545,2025-07-17,Mumbai,18-24,Web,Returning
6546,2026-01-12,Hyderabad,18-24,Android,Returning
6547,2025-07-20,Hyderabad,35-44,Android,Returning
6548,2026-02-26,Mumbai,45+,Android,New
6549,2025-09-07,Ahmedabad,18-24,Android,Returning
6550,2025-11-22,Delhi NCR,35-44,Android,Power
6551,2025-11-05,Pune,25-34,iOS,Power
6552,2025-06-04,Ahmedabad,25-34,Android,Returning
6553,2025-06-21,Hyderabad,25-34,Web,Returning
6554,2025-04-18,Delhi NCR,18-24,Android,Power
6555,2025-11-26,Delhi NCR,18-24,Android,Returning
6556,2025-06-01,Ahmedabad,18-24,Android,Power
6557,2026-02-05,Delhi NCR,18-24,Android,New
6558,2025-11-05,Pune,18-24,iOS,Returning
6559,2025-10-01,Lucknow,25-34,Android,Power
6560,2025-03-28,Lucknow,25-34,Web,Returning
6561,2026-01-10,Hyderabad,35-44,Web,Returning
6562,2025-08-07,Kolkata,25-34,Web,Returning
6563,2025-03-31,Lucknow,18-24,Android,Returning
6564,2025-12-12,Delhi NCR,18-24,Android,Returning
6565,2025-12-21,Delhi NCR,35-44,Android,Returning
6566,2026-02-02,Mumbai,18-24,iOS,New
6567,2025-06-03,Mumbai,35-44,Web,Returning
6568,2026-01-10,Kolkata,25-34,Android,Returning
6569,2025-05-13,Hyderabad,45+,iOS,Returning
6570,2025-06-27,Kolkata,25-34,Web,Returning
6571,2025-06-10,Pune,18-24,Web,Power
6572,2025-12-12,Chennai,25-34,Android,Returning
6573,2025-08-23,Hyderabad,25-34,Android,Returning
6574,2026-01-13,Mumbai,25-34,Android,Returning
6575,2025-03-05,Kolkata,25-34,iOS,Power
6576,2025-03-12,Bangalore,18-24,Android,Returning
6577,2025-03-14,Hyderabad,25-34,Android,Returning
6578,2025-08-24,Mumbai,45+,Android,Power
6579,2025-06-18,Jaipur,45+,Android,Returning
6580,2025-07-22,Ahmedabad,25-34,Android,Returning
6581,2025-07-03,Hyderabad,18-24,iOS,Power
6582,2025-06-05,Hyderabad,18-24,Web,Power
6583,2026-02-28,Chennai,35-44,Android,New
6584,2026-01-26,Delhi NCR,35-44,iOS,Returning
6585,2025-12-12,Delhi NCR,45+,iOS,Returning
6586,2025-07-08,Chennai,25-34,Android,Power
6587,2025-04-01,Mumbai,35-44,iOS,Returning
6588,2025-03-17,Bangalore,35-44,Android,Returning
6589,2025-11-23,Bangalore,25-34,iOS,Returning
6590,2025-12-09,Bangalore,35-44,iOS,Returning
6591,2025-08-21,Delhi NCR,18-24,iOS,Power
6592,2025-06-21,Delhi NCR,25-34,Android,Returning
6593,2026-01-22,Delhi NCR,45+,iOS,Returning
6594,2026-02-15,Bangalore,18-24,iOS,New
6595,2025-03-19,Chennai,35-44,iOS,Returning
6596,2025-04-25,Jaipur,25-34,iOS,Returning
6597,2025-08-04,Mumbai,35-44,iOS,Returning
6598,2025-03-09,Kolkata,25-34,Android,Power
6599,2025-12-02,Delhi NCR,45+,Android,Returning
6600,2026-01-04,Hyderabad,35-44,iOS,Returning
6601,2025-11-27,Hyderabad,25-34,iOS,Power
6602,2025-11-28,Hyderabad,18-24,Android,Returning
6603,2025-03-26,Chennai,35-44,Android,Power
6604,2025-12-06,Bangalore,25-34,Android,Returning
6605,2025-06-29,Delhi NCR,25-34,Android,Returning
6606,2026-02-07,Kolkata,18-24,Android,New
6607,2025-05-14,Delhi NCR,35-44,Android,Power
6608,2025-06-02,Delhi NCR,25-34,Android,Returning
6609,2025-04-29,Mumbai,45+,Android,Returning
6610,2025-10-30,Delhi NCR,35-44,iOS,Power
6611,2025-10-24,Bangalore,18-24,Android,Power
6612,2025-11-08,Hyderabad,25-34,Android,Power
6613,2025-06-01,Delhi NCR,45+,iOS,Returning
6614,2025-03-30,Mumbai,35-44,Web,Returning
6615,2025-10-22,Pune,25-34,Android,Returning
6616,2025-10-20,Pune,45+,Web,Power
6617,2025-12-06,Lucknow,18-24,Android,Returning
6618,2025-03-16,Ahmedabad,25-34,Android,Power
6619,2025-12-10,Ahmedabad,35-44,Android,Returning
6620,2025-04-10,Pune,18-24,iOS,Power
6621,2025-12-22,Hyderabad,25-34,Android,Returning
6622,2025-10-04,Mumbai,35-44,iOS,Power
6623,2026-02-13,Hyderabad,25-34,Android,New
6624,2025-04-28,Mumbai,18-24,Android,Returning
6625,2025-11-16,Ahmedabad,25-34,Android,Returning
6626,2025-09-17,Bangalore,25-34,Android,Power
6627,2025-08-12,Chennai,25-34,Android,Power
6628,2025-08-16,Mumbai,35-44,iOS,Returning
6629,2025-08-28,Hyderabad,18-24,Android,Returning
6630,2025-04-13,Delhi NCR,35-44,iOS,Returning
6631,2025-06-09,Delhi NCR,35-44,Android,Returning
6632,2025-03-03,Bangalore,35-44,Web,Returning
6633,2025-11-21,Mumbai,25-34,iOS,Returning
6634,2025-03-24,Bangalore,25-34,iOS,Power
6635,2025-04-15,Bangalore,25-34,iOS,Returning
6636,2025-07-30,Kolkata,35-44,Android,Returning
6637,2025-05-27,Bangalore,25-34,Android,Returning
6638,2025-09-20,Delhi NCR,25-34,iOS,Returning
6639,2025-09-25,Lucknow,25-34,Android,Power
6640,2025-06-23,Hyderabad,35-44,Android,Power
6641,2025-11-24,Bangalore,18-24,iOS,Power
6642,2026-02-11,Bangalore,45+,Android,New
6643,2025-04-08,Pune,18-24,Web,Returning
6644,2025-11-24,Delhi NCR,25-34,iOS,Returning
6645,2026-02-28,Bangalore,25-34,iOS,New
6646,2025-07-28,Pune,18-24,Android,Returning
6647,2025-10-20,Mumbai,45+,iOS,Returning
6648,2025-06-14,Kolkata,25-34,Android,Returning
6649,2025-10-27,Bangalore,18-24,Android,Power
6650,2025-12-09,Hyderabad,35-44,Web,Returning
6651,2025-05-22,Pune,25-34,Android,Power
6652,2025-09-11,Delhi NCR,45+,iOS,Returning
6653,2026-01-01,Ahmedabad,25-34,iOS,Returning
6654,2026-01-28,Lucknow,18-24,Web,Returning
6655,2025-09-21,Bangalore,18-24,Android,Power
6656,2025-05-21,Jaipur,35-44,Android,Returning
6657,2025-11-15,Mumbai,25-34,Web,Returning
6658,2025-11-16,Ahmedabad,45+,iOS,Returning
6659,2025-07-16,Delhi NCR,35-44,iOS,Returning
6660,2025-08-25,Delhi NCR,45+,iOS,Power
6661,2025-12-21,Delhi NCR,45+,Android,Returning
6662,2025-04-17,Delhi NCR,25-34,Android,Returning
6663,2025-05-15,Delhi NCR,18-24,Android,Returning
6664,2025-12-04,Ahmedabad,18-24,iOS,Returning
6665,2025-03-04,Ahmedabad,25-34,Android,Returning
6666,2026-01-04,Mumbai,25-34,iOS,Returning
6667,2025-11-08,Mumbai,18-24,iOS,Returning
6668,2026-02-16,Kolkata,25-34,Android,New
6669,2026-02-11,Bangalore,25-34,Android,New
6670,2025-08-31,Mumbai,18-24,iOS,Power
6671,2025-11-08,Bangalore,25-34,Web,Power
6672,2025-07-15,Bangalore,18-24,iOS,Returning
6673,2025-09-11,Delhi NCR,25-34,Android,Power
6674,2025-05-10,Chennai,18-24,Android,Returning
6675,2025-08-24,Hyderabad,35-44,iOS,Returning
6676,2025-12-12,Mumbai,18-24,iOS,Returning
6677,2025-10-06,Ahmedabad,35-44,Android,Returning
6678,2025-08-31,Hyderabad,25-34,Android,Returning
6679,2025-05-19,Delhi NCR,25-34,Android,Returning
6680,2025-06-24,Delhi NCR,25-34,Android,Returning
6681,2025-03-12,Mumbai,25-34,Android,Returning
6682,2025-04-21,Bangalore,18-24,iOS,Returning
6683,2025-08-17,Mumbai,35-44,Android,Returning
6684,2025-04-12,Bangalore,45+,iOS,Power
6685,2025-12-20,Mumbai,45+,Android,Returning
6686,2025-06-26,Chennai,25-34,Android,Power
6687,2025-10-06,Pune,25-34,iOS,Returning
6688,2025-11-15,Hyderabad,25-34,Web,Power
6689,2025-06-11,Chennai,25-34,Android,Returning
6690,2025-05-09,Jaipur,35-44,Android,Returning
6691,2025-12-21,Hyderabad,25-34,Android,Returning
6692,2025-08-20,Delhi NCR,45+,iOS,Returning
6693,2025-12-23,Bangalore,25-34,Web,Returning
6694,2025-04-30,Kolkata,25-34,Android,Returning
6695,2026-01-08,Mumbai,45+,iOS,Returning
6696,2025-03-03,Delhi NCR,45+,Android,Returning
6697,2025-05-20,Hyderabad,25-34,Android,Power
6698,2025-04-01,Chennai,25-34,Web,Power
6699,2026-02-20,Pune,18-24,Android,New
6700,2025-06-23,Delhi NCR,18-24,Android,Power
6701,2025-04-03,Mumbai,35-44,Web,Power
6702,2025-05-07,Jaipur,25-34,Android,Power
6703,2025-08-29,Mumbai,25-34,Android,Returning
6704,2025-09-03,Mumbai,25-34,Android,Power
6705,2025-08-15,Bangalore,25-34,Android,Returning
6706,2025-10-24,Kolkata,25-34,Android,Returning
6707,2026-02-09,Pune,45+,Android,New
6708,2025-04-07,Jaipur,18-24,iOS,Returning
6709,2025-12-26,Mumbai,35-44,Web,Returning
6710,2025-08-31,Delhi NCR,25-34,Android,Returning
6711,2025-07-03,Delhi NCR,35-44,iOS,Power
6712,2026-02-05,Kolkata,45+,iOS,New
6713,2025-12-08,Bangalore,25-34,Android,Returning
6714,2025-04-16,Mumbai,18-24,Android,Power
6715,2025-08-28,Chennai,18-24,iOS,Power
6716,2025-04-19,Bangalore,18-24,iOS,Returning
6717,2025-11-22,Hyderabad,35-44,Android,Returning
6718,2025-12-29,Ahmedabad,18-24,Android,Returning
6719,2025-05-19,Delhi NCR,18-24,Android,Returning
6720,2026-02-07,Delhi NCR,25-34,Android,New
6721,2025-08-01,Delhi NCR,25-34,iOS,Power
6722,2025-10-26,Delhi NCR,25-34,iOS,Returning
6723,2026-01-18,Mumbai,25-34,iOS,Returning
6724,2025-11-23,Chennai,35-44,Web,Power
6725,2026-01-29,Delhi NCR,18-24,Web,Returning
6726,2025-09-24,Ahmedabad,25-34,iOS,Returning
6727,2025-11-09,Delhi NCR,35-44,Android,Returning
6728,2025-06-27,Delhi NCR,25-34,Android,Returning
6729,2025-10-30,Delhi NCR,35-44,Android,Returning
6730,2025-06-01,Pune,35-44,iOS,Power
6731,2025-05-11,Bangalore,35-44,Web,Returning
6732,2025-08-06,Kolkata,25-34,Android,Returning
6733,2025-11-11,Pune,35-44,iOS,Returning
6734,2025-05-27,Ahmedabad,35-44,Web,Returning
6735,2026-01-04,Pune,35-44,iOS,Returning
6736,2026-01-03,Mumbai,25-34,iOS,Returning
6737,2025-05-14,Kolkata,18-24,Android,Power
6738,2025-11-07,Jaipur,25-34,Android,Power
6739,2025-04-27,Lucknow,18-24,Android,Returning
6740,2025-03-25,Mumbai,25-34,iOS,Returning
6741,2025-08-15,Hyderabad,25-34,Android,Power
6742,2025-04-14,Delhi NCR,45+,Android,Power
6743,2025-09-03,Delhi NCR,45+,iOS,Returning
6744,2025-07-25,Pune,35-44,iOS,Returning
6745,2025-05-28,Lucknow,45+,Android,Power
6746,2026-02-13,Hyderabad,45+,Web,New
6747,2025-12-30,Kolkata,35-44,Android,Returning
6748,2026-01-06,Mumbai,18-24,Android,Returning
6749,2025-09-14,Mumbai,25-34,Android,Returning
6750,2026-02-03,Hyderabad,25-34,Android,New
6751,2025-03-30,Bangalore,18-24,Android,Power
6752,2025-12-26,Ahmedabad,35-44,iOS,Returning
6753,2025-11-21,Delhi NCR,18-24,iOS,Returning
6754,2025-12-17,Bangalore,25-34,Android,Returning
6755,2025-08-21,Bangalore,18-24,iOS,Power
6756,2025-09-11,Delhi NCR,25-34,Web,Returning
6757,2025-06-01,Ahmedabad,25-34,Android,Returning
6758,2025-08-26,Bangalore,35-44,Android,Returning
6759,2026-02-06,Bangalore,25-34,Android,New
6760,2025-09-01,Kolkata,25-34,Android,Returning
6761,2025-04-08,Delhi NCR,35-44,Android,Returning
6762,2025-11-13,Kolkata,35-44,Android,Power
6763,2025-03-31,Mumbai,25-34,Web,Returning
6764,2025-09-20,Delhi NCR,18-24,Android,Returning
6765,2025-05-03,Jaipur,18-24,Web,Returning
6766,2025-08-07,Kolkata,35-44,Android,Returning
6767,2025-12-13,Bangalore,25-34,Android,Returning
6768,2026-02-13,Hyderabad,18-24,Android,New
6769,2025-04-08,Jaipur,18-24,Web,Power
6770,2025-11-25,Delhi NCR,35-44,iOS,Returning
6771,2025-10-05,Mumbai,25-34,iOS,Returning
6772,2026-02-27,Hyderabad,25-34,Android,New
6773,2026-02-19,Mumbai,25-34,Android,New
6774,2025-10-27,Delhi NCR,18-24,iOS,Power
6775,2025-12-10,Ahmedabad,25-34,iOS,Returning
6776,2025-10-12,Mumbai,25-34,Android,Returning
6777,2025-04-09,Kolkata,25-34,Android,Returning
6778,2025-10-02,Bangalore,35-44,Android,Power
6779,2025-05-17,Hyderabad,25-34,Android,Returning
6780,2025-03-05,Chennai,35-44,iOS,Power
6781,2025-03-26,Bangalore,18-24,Android,Returning
6782,2025-10-23,Mumbai,18-24,iOS,Returning
6783,2025-07-05,Mumbai,18-24,iOS,Returning
6784,2026-01-02,Pune,25-34,iOS,Returning
6785,2025-08-15,Delhi NCR,25-34,iOS,Returning
6786,2025-08-02,Mumbai,25-34,iOS,Power
6787,2026-01-15,Lucknow,35-44,iOS,Returning
6788,2025-11-24,Lucknow,45+,iOS,Power
6789,2025-05-26,Delhi NCR,18-24,iOS,Returning
6790,2026-02-06,Mumbai,18-24,Android,New
6791,2025-03-31,Chennai,18-24,Android,Returning
6792,2026-01-16,Kolkata,35-44,Android,Returning
6793,2026-02-02,Mumbai,18-24,Android,New
6794,2025-05-23,Mumbai,25-34,iOS,Returning
6795,2025-11-24,Kolkata,25-34,iOS,Returning
6796,2026-01-24,Ahmedabad,18-24,iOS,Returning
6797,2025-11-12,Pune,18-24,Android,Returning
6798,2026-01-05,Delhi NCR,25-34,Android,Returning
6799,2025-08-21,Bangalore,18-24,Android,Returning
6800,2025-07-25,Hyderabad,18-24,Android,Returning
6801,2025-08-28,Mumbai,25-34,iOS,Returning
6802,2025-12-22,Delhi NCR,25-34,Android,Returning
6803,2025-04-18,Delhi NCR,18-24,Android,Returning
6804,2025-10-22,Bangalore,25-34,Android,Returning
6805,2026-01-05,Bangalore,18-24,Android,Returning
6806,2025-11-24,Kolkata,25-34,Android,Returning
6807,2025-03-30,Pune,35-44,Android,Returning
6808,2025-12-04,Ahmedabad,35-44,Android,Returning
6809,2025-05-11,Kolkata,25-34,Android,Power
6810,2025-11-02,Delhi NCR,25-34,iOS,Returning
6811,2025-08-05,Delhi NCR,35-44,Android,Returning
6812,2025-04-01,Bangalore,18-24,iOS,Returning
6813,2025-09-28,Mumbai,25-34,Android,Returning
6814,2026-01-25,Ahmedabad,35-44,Web,Returning
6815,2025-12-12,Mumbai,25-34,iOS,Returning
6816,2025-12-24,Delhi NCR,25-34,Android,Returning
6817,2025-03-23,Hyderabad,25-34,Android,Power
6818,2026-01-26,Bangalore,18-24,Android,Returning
6819,2025-11-24,Chennai,25-34,iOS,Returning
6820,2025-09-13,Bangalore,18-24,Android,Returning
6821,2025-09-13,Delhi NCR,18-24,Android,Returning
6822,2025-10-01,Delhi NCR,18-24,Web,Returning
6823,2025-12-20,Ahmedabad,25-34,Android,Returning
6824,2026-02-26,Delhi NCR,18-24,Android,New
6825,2025-04-21,Delhi NCR,25-34,Web,Returning
6826,2026-01-28,Bangalore,25-34,iOS,Returning
6827,2025-05-18,Mumbai,18-24,iOS,Returning
6828,2025-12-09,Bangalore,18-24,Web,Returning
6829,2026-01-17,Chennai,18-24,Web,Returning
6830,2025-11-16,Pune,25-34,Web,Power
6831,2026-02-28,Chennai,18-24,Android,New
6832,2025-12-30,Mumbai,25-34,Android,Returning
6833,2025-06-04,Bangalore,25-34,Android,Returning
6834,2025-09-02,Mumbai,25-34,iOS,Returning
6835,2025-07-20,Mumbai,35-44,Android,Power
6836,2026-02-23,Bangalore,25-34,Android,New
6837,2025-11-18,Delhi NCR,25-34,Android,Power
6838,2026-02-19,Chennai,35-44,iOS,New
6839,2025-12-20,Chennai,18-24,iOS,Returning
6840,2025-12-01,Ahmedabad,45+,Android,Returning
